2024-10-05 14:43:37,434 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:44:14,105 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:44:50,849 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:45:32,011 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:46:16,157 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:46:56,896 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:47:40,081 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:48:23,974 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:49:08,623 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:49:51,485 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:50:36,457 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:51:19,371 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:52:00,826 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:53:10,571 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:54:02,200 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:54:49,766 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:55:37,050 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:56:24,856 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:57:15,927 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:58:07,188 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:59:07,368 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:59:58,021 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:00:52,275 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:01:43,579 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:02:37,194 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:03:36,591 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:04:49,960 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:06:26,770 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:08:07,563 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:09:37,824 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:11:25,579 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:13:08,690 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 15:13:08,854 - INFO - Error clicking 'Show more reviews': Message: unknown error: session deleted because of page crash
from unknown error: cannot determine loading status
from tab crashed
  (Session info: chrome=129.0.6668.90)
Stacktrace:
0   chromedriver                        0x0000000100c04248 cxxbridge1$str$ptr + 1907280
1   chromedriver                        0x0000000100bfc730 cxxbridge1$str$ptr + 1875768
2   chromedriver                        0x00000001008100d0 cxxbridge1$string$len + 89088
3   chromedriver                        0x00000001007fb154 cxxbridge1$string$len + 3204
4   chromedriver                        0x00000001007f959c core::str::slice_error_fail::hbaf5d05fe3921cd2 + 60724
5   chromedriver                        0x00000001007f9c30 core::str::slice_error_fail::hbaf5d05fe3921cd2 + 62408
6   chromedriver                        0x000000010080797c cxxbridge1$string$len + 54444
7   chromedriver                        0x000000010081a978 cxxbridge1$string$len + 132264
8   chromedriver                        0x00000001007fa234 core::str::slice_error_fail::hbaf5d05fe3921cd2 + 63948
9   chromedriver                        0x000000010081a614 cxxbridge1$string$len + 131396
10  chromedriver                        0x000000010088e714 cxxbridge1$string$len + 606788
11  chromedriver                        0x000000010084912c cxxbridge1$string$len + 322652
12  chromedriver                        0x0000000100849d7c cxxbridge1$string$len + 325804
13  chromedriver                        0x0000000100bcc4d8 cxxbridge1$str$ptr + 1678560
14  chromedriver                        0x0000000100bd0e40 cxxbridge1$str$ptr + 1697352
15  chromedriver                        0x0000000100bb15ec cxxbridge1$str$ptr + 1568244
16  chromedriver                        0x0000000100bd1710 cxxbridge1$str$ptr + 1699608
17  chromedriver                        0x0000000100ba2b90 cxxbridge1$str$ptr + 1508248
18  chromedriver                        0x0000000100bed828 cxxbridge1$str$ptr + 1814576
19  chromedriver                        0x0000000100bed980 cxxbridge1$str$ptr + 1814920
20  chromedriver                        0x0000000100bfc3d0 cxxbridge1$str$ptr + 1874904
21  libsystem_pthread.dylib             0x000000018606e034 _pthread_start + 136
22  libsystem_pthread.dylib             0x0000000186068e3c thread_start + 8

2024-10-05 15:13:20,438 - INFO - Scraping reviews for book with Goodreads ID: 64391839-funny-things
2024-10-05 15:13:20,448 - ERROR - Error fetching page: Message: invalid session id
Stacktrace:
0   chromedriver                        0x0000000100c04248 cxxbridge1$str$ptr + 1907280
1   chromedriver                        0x0000000100bfc730 cxxbridge1$str$ptr + 1875768
